"02453","02466",1.78192256578085
"02453","02460",2.04255421165447
"02453","02451",2.10212519322517
"02453","02452",2.11222496344041
"02453","02468",2.88709079207362
"02453","02458",2.88982466767295
"02453","02462",2.92853808031886
"02453","02472",3.19512542277525
"02453","02493",3.27227042165742
"02453","02478",3.55276160192301
"02453","02461",4.00171786824729
"02453","02464",4.06142742309166
"02453","02481",4.362474572597
"02453","02459",4.52239999569326
"02453","02476",4.59290607352572
"02453","02135",4.62707419657479
"02453","02421",4.76796411139369
"02453","02494",4.85713640882003
"02453","02457",5.1439754820661
"02453","01773",5.2742836382808
"02453","02138",5.42305264378142
"02453","02474",5.5723065515298
"02453","02140",5.65677443668121
"02453","02134",5.7683199363549
"02453","02467",5.88511802181914
"02453","02163",6.011295135403
"02453","02482",6.056341695439
"02453","02420",6.1801638586682
"02453","02445",6.1865805693191
"02453","02446",6.30102619254617
"02453","01731",6.34495043546974
"02453","02144",6.36975240967357
"02453","02492",6.46443410330914
"02453","02139",7.0166741646758
"02453","02215",7.17833500236837
"02453","02115",7.23952412570679
"02453","02132",7.34614309870885
"02453","02143",7.38586419409672
"02453","01778",7.40115514096558
"02453","01890",7.55888602381844
"02453","02130",7.69765409310452
"02453","02155",7.74729039296714
"02453","02120",7.79379543027357
"02453","02145",7.83591993227707
"02453","01760",8.05385883597619
"02453","02141",8.06346790081958
"02453","02142",8.11188076234584
"02453","02199",8.23399622182816
"02453","02131",8.29118742570192
"02453","02116",8.48072288048335
"02453","02119",8.54080774703676
"02453","02114",8.78479387611239
"02453","02118",8.95848046815914
"02453","02108",9.00228548350672
"02453","02121",9.02615105917188
"02453","02026",9.03160156669675
"02453","01742",9.03383046315104
"02453","02129",9.16498744693219
"02453","01730",9.20999517715734
"02453","01776",9.26488682562535
"02453","02203",9.30049095941242
"02453","01801",9.33464332425779
"02453","02111",9.35628970816751
"02453","01803",9.4463696218376
"02453","02113",9.4631771798232
"02453","02109",9.70198293981382
"02453","02030",9.70536538616334
"02453","02136",9.74065835751973
"02453","02149",9.81292517342918
"02453","02126",9.83915264293455
"02453","02110",9.84990692561578
"02453","02125",10.1523086672231
"02453","02148",10.1559817438663
"02453","02180",10.2658291805253
"02453","02210",10.3874531747984
"02453","02090",10.4276130140584
"02453","02124",10.4322860997407
"02453","02127",10.558314600329
"02453","02150",10.8402281015716
"02453","01701",10.8915373569523
"02453","02176",11.0080024298362
"02453","02122",11.4801613392802
"02453","01770",11.6699902673185
"02453","01754",11.6775341436067
"02453","01702",11.68845994629
"02453","02128",11.9366626409326
"02453","02186",11.9768676905648
"02453","01821",12.4354528482725
"02453","02171",12.5172345564888
"02453","02151",12.6651356009899
"02453","01880",12.6889874704902
"02453","02062",12.7920692814324
"02453","01720",12.8232256817492
"02453","01741",13.0963657779901
"02453","02052",13.2004244193892
"02453","01867",13.3571444817985
"02453","01906",13.4254508683235
"02453","02170",13.521556494854
"02453","02152",13.5654557601615
"02453","01887",14.0260947876117
"02453","01718",14.1576162840359
"02453","01721",14.1909953052672
"02453","01745",14.2550070530021
"02453","01775",14.4867774182488
"02453","02021",14.6273579086507
"02453","01862",14.7109910129271
"02453","02032",14.745817438197
"02453","02169",14.7734168981863
"02453","02054",14.963730366882
"02453","01905",15.0581986755097
"02453","01940",15.3489610618672
"02453","02081",15.4738108118539
"02453","01772",15.52649617136
"02453","01749",15.642790288877
"02453","01752",15.7187108562578
"02453","01904",16.0296506317247
"02453","01746",16.1959687569662
"02453","01901",16.2647958633062
"02453","01824",16.3653630379743
"02453","01719",16.4113827289086
"02453","01864",16.4678459553566
"02453","02368",16.4717246850928
"02453","01908",16.5504841442347
"02453","02184",16.6017904639212
"02453","01876",16.7515396546623
"02453","01902",16.7849407086788
"02453","02045",17.0302092795197
"02453","01460",17.1658826164373
"02453","02191",17.5647399427945
"02453","02053",17.6490522053631
"02453","01960",17.8901053386579
"02453","01886",18.0644011471521
"02453","01748",18.3306368817335
"02453","02067",18.3455805602255
"02453","01852",18.347312168151
"02453","02056",18.3630505250809
"02453","02188",18.4065287735025
"02453","02071",18.4645892070155
"02453","01851",18.4868150488142
"02453","01907",18.5016206989888
"02453","02072",18.6721600721731
"02453","02322",18.9552774138388
"02453","01451",19.0486857130286
"02453","01740",19.0668448215683
"02453","02189",19.4083316223221
"02453","01810",19.6564827365441
"02453","01863",19.7712080567611
"02453","01937",19.847110926292
"02453","01850",20.0520777530114
"02453","01854",20.1050663702881
"02453","01503",20.1061308667538
"02453","02343",20.1407030983398
"02453","01949",20.1493219971423
"02453","01581",20.2863873418783
"02453","02190",20.332768090828
"02453","01923",20.4532926286951
"02453","01757",20.4581027132479
"02453","01467",20.5694835897229
"02453","01532",20.9626773533956
"02453","02043",21.2018225629136
"02453","02035",21.2966024944988
"02453","01945",21.4893963634101
"02453","02038",21.5079490251089
"02453","01826",21.6492838733121
"02453","01970",21.6732955092092
"02453","01432",21.8216483734813
"02453","02356",22.2279681453293
"02453","01434",22.2624789684952
"02453","01845",22.3598623725366
"02453","01843",22.5126902673753
"02453","02351",22.5239887442539
"02453","02301",22.529666059144
"02453","01747",22.6164005551078
"02453","02093",22.6888139403421
"02453","01879",22.7272151386891
"02453","01568",22.8560312745386
"02453","02302",23.0095853250436
"02453","01510",23.123040509488
"02453","02357",23.2230034370246
"02453","01561",23.2810146473276
"02453","02019",23.510595518256
"02453","01450",23.5338037497541
"02453","01915",23.5447220603139
"02453","01523",23.5459035158451
"02453","02370",23.6156530593492
"02453","02025",23.6360248352817
"02453","01840",23.6541589898874
