"14591","14525",5.70443340543802
"14591","14054",6.12518750699876
"14591","14569",7.43144314794785
"14591","14530",8.42045863453146
"14591","14005",9.46498397328319
"14591","14011",9.74545292164453
"14591","14143",9.92868476523489
"14591","14549",10.204860861156
"14591","14486",10.344404973738
"14591","14550",10.5384622546977
"14591","14481",10.6037866199199
"14591","14592",11.0662510800799
"14591","14533",11.0872880560151
"14591","14539",11.7884801288072
"14591","14482",12.2545974804545
"14591","14167",12.3612764017048
"14591","14020",12.5437913366919
"14591","14040",14.2283318851503
"14591","14066",14.5780122182153
"14591","14427",14.7949546563287
"14591","14510",15.8847882603945
"14591","14511",15.8937065573721
"14591","14423",16.1120813032795
"14591","14113",16.1921056287045
"14591","14454",17.0306648475321
"14591","14036",17.3161892456066
"14591","14422",17.5775917880833
"14591","14037",17.6495918346489
"14591","14145",18.0283574308789
"14591","14416",18.4724615124781
"14591","14082",18.5949272379821
"14591","14024",18.6880465896166
"14591","14414",18.8598329092365
"14591","14058",18.9099900326988
"14591","14130",19.1862272919898
"14591","14125",19.4081424929815
"14591","14517",19.7362465137185
"14591","14536",19.9427907306762
"14591","14480",20.1216961717687
"14591","14004",20.4845167571648
"14591","14462",20.6827351258152
"14591","14846",21.4132043224118
"14591","14428",21.4328785087674
"14591","14169",21.5917812952396
"14591","14546",21.5952964605587
"14591","14009",22.1222998649237
"14591","14102",22.8201475729148
"14591","14013",22.8921125211789
"14591","14139",23.3711720492315
"14591","14545",23.6355940022746
"14591","14487",23.9294820352982
"14591","14836",23.9310782877155
"14591","14435",23.9890052138728
"14591","14543",24.1026464298406
"14591","14514",24.2281361493172
"14591","14052",24.5254065584032
"14591","14001",24.8220708948477
"14592","14486",2.00290563988244
