"73030","73458",9.45752225099975
"73030","73086",11.0464234358327
"73030","73098",11.2054862847598
"73030","73444",11.2284119172478
"73030","73437",15.6710744951783
"73030","73487",16.2481794819748
"73030","73433",17.7557013623989
"73030","73401",18.3757034493187
"73030","73075",19.9065879889375
"73030","73481",20.4512202971335
"73030","74856",20.5753856130783
"73030","73443",22.1511071828159
"73030","73425",22.4514213612009
"73030","74865",22.5907357386845
"73030","73438",23.1444306419243
"73030","73447",23.3153725697826
"73030","74872",23.376126902559
"73032","73086",6.76736816891983
