"77461","77469",10.2527835805482
"77461","77417",11.1364697470421
"77461","77420",11.3644675063031
"77461","77471",11.8971050839834
"77461","77430",11.9319556283748
"77461","77451",12.4509386956586
"77461","77481",16.195042836412
"77461","77479",16.328557042514
"77461","77453",16.5138203442644
"77461","77486",16.8588624981047
"77461","77448",16.9488403672749
"77461","77464",17.0099121164228
"77461","77488",17.9367845158975
"77461","77406",18.1872206792674
"77461","77468",19.1094224563025
"77461","77459",19.7858474078151
"77461","77498",20.2181591138627
"77461","77583",20.2988250500567
"77461","77478",20.3587264792392
"77461","77480",20.6433459056646
"77461","77407",20.6888281465873
"77461","77482",20.8969299208669
"77461","77435",21.0270459224092
"77461","77441",21.0413074030912
"77461","77467",21.7735566865276
"77461","77477",21.9857087356485
"77461","77545",22.6302717591131
"77461","77476",22.793823667696
"77461","77485",22.8274600554398
"77461","77489",23.0617328646094
"77461","77443",23.322032051285
"77461","77083",23.4876543231589
"77461","77099",23.8981783628023
"77461","77031",24.302950066476
"77461","77494",24.7576539916528
"77461","77053",24.9876181103583
"77464","77441",5.74476573116826
