"55398","55309",8.796686246216
"55398","55330",9.27417298951942
"55398","55308",10.7852634311554
"55398","55070",11.5486752506476
"55398","55303",15.0288063368992
"55398","55301",15.121394019707
"55398","55040",16.0805174148171
"55398","55319",16.0944070374138
"55398","56363",16.1423864967832
"55398","55362",16.2320143712341
"55398","55017",16.6649356768825
"55398","55008",17.7741459586839
"55398","55376",17.90329609564
"55398","56357",18.4982650098513
"55398","55011",19.3992169087889
"55398","55005",19.6647218772322
"55398","55327",19.7344638349753
"55398","55374",20.0652898999072
"55398","56330",21.1141727077297
"55398","55341",21.3587364955833
"55398","56304",22.0296381672287
"55398","55304",22.2022868693556
"55398","56313",22.2481948056363
"55398","56329",22.3413791717758
"55398","55316",22.9443244001001
"55398","55313",23.1780482557264
"55398","55029",23.3309092509572
"55398","56353",23.4263683696294
"55398","55080",23.4426210719676
"55398","55320",23.466338761051
"55398","55358",23.5272287316175
"55398","55448",24.0880222139363
"55398","55369",24.6770027215794
"55401","55402",0.600945780783729
