"50651","50634",7.07577497330626
"50651","50612",9.94917602298639
"50651","50701",10.1112824376847
"50651","50707",10.2703357158831
"50651","52210",10.4758230057797
"50651","50667",10.6904134064882
"50651","50648",10.7883131787883
"50651","50702",11.6296106733195
"50651","52224",11.6975922435051
"50651","52229",11.996700908635
"50651","52349",13.7961119658025
"50651","50643",13.9474288714114
"50651","52345",15.8816150171934
"50651","50703",16.6026812039699
"50651","52329",17.6518937631962
"50651","50675",18.1092745575879
"50651","50626",18.685485794775
"50651","50644",18.9717261221567
"50651","52217",19.6244422084127
"50651","50669",20.7937791316691
"50651","50613",20.8959017601852
"50651","52249",20.9337794662809
"50651","52352",21.6518583494201
"50651","52332",21.840372159859
"50651","52346",22.0313380272941
"50651","52225",22.1834703038576
"50651","52326",23.0799268917293
"50651","52213",23.727430491052
"50651","50629",23.7835391208328
"50651","50641",24.4741933516108
"50651","52348",24.4904368011806
"50651","52315",24.7373323689159
"50652","50635",4.30928651240132
