"33974","33976",5.56470046342056
"33974","33972",6.04706497335606
"33974","33913",6.75271066756894
"33974","33971",8.0435517224928
"33974","33973",8.19854304462416
"33974","33930",12.0683321654664
"33974","33905",12.2172065822757
"33974","33920",12.5862125184158
"33974","33965",12.6093783735004
"33974","33928",13.0111865896747
"33974","33912",14.0010298244725
"33974","33966",14.2784177879899
"33974","33967",14.4489092716843
"33974","33916",15.4841378534901
"33974","34120",16.4660251796666
"33974","33907",16.583648015861
"33974","34135",17.1382634921956
"33974","33935",17.1876221011489
"33974","33901",17.5353497728143
"33974","33919",18.4936465853182
"33974","33917",19.3031516298226
"33974","34134",19.9663924571593
"33974","33903",20.4908326631516
"33974","33931",20.6573507825014
"33974","33904",21.1828635713397
"33974","34110",21.4851647175525
"33974","34119",21.4963141583446
"33974","33990",21.6566347744369
"33974","33909",23.0356218423637
"33974","34142",23.4472315667461
"33974","33908",23.5604813566544
"33974","34109",24.3913738933017
"33976","33973",2.64059096464009
