"32423","32445",8.9862067065742
"32423","36343",9.13103090225383
"32423","39845",9.26376577639137
"32423","32446",12.6758884856411
"32423","32460",13.626324686979
"32423","39861",13.7304762677361
"32423","39859",14.3165848143039
"32423","36370",15.1585256671979
"32423","32432",15.9070391439559
"32423","32447",17.4878466543788
"32423","36320",17.605739262573
"32423","39825",18.2842135623377
"32423","32442",18.4260730536058
"32423","32426",19.0529600023405
"32423","36312",19.2307428042085
"32423","32448",21.5009801309525
"32423","36321",23.6624817131483
"32423","32431",24.0270709983733
"32423","36301",24.7327365736044
"32423","36376",24.935964314682
"32424","32321",9.10488527516408
